## [iView]
## Converted from:	D:\MatlabFiles\Eyetracking&Matlab\SampleScript\Data\Pilot_CvS_23.idf
## Date:	23.02.2011 12:33:28
## Version:	IDF Converter 3.0.9
## Sample Rate:	1250
## [Run]
## Subject:	test                                                                                                                                                                                                                                                            
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	13-point
## Calibration Area:	1280	1024
## [Geometry]
## Stimulus Dimension [mm]:	300	200
## Head Distance [mm]:	500
## [Hardware Setup]
## [Presentation]
## Number of Samples:	23258                                                                                                                                                                                                                                                           
## Reversed:	none
## Format:	RIGHT, RAW, DIAMETER, CR, POR, QUALITY, MSG
## 
Time	Type	Trial	R Raw X [px]	R Raw Y [px]	R Dia X [px]	R Dia Y [px]	R CR1 X [px]	R CR1 Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency
533617493115	SMP	2	140.87	60.87	30.00	29.00	145.00	62.09	855.48	619.48	0	1009
533617493914	SMP	2	140.89	60.88	30.00	30.00	144.99	62.15	855.68	618.53	0	993
533617494715	SMP	2	140.91	60.85	30.00	30.00	145.00	62.11	856.04	618.16	0	1012
533617495514	SMP	2	140.88	60.82	30.00	30.00	144.98	62.08	855.94	618.09	0	990
533617496314	SMP	2	140.86	60.91	30.00	30.00	144.98	62.13	855.80	618.75	0	1008
533617497115	SMP	2	140.87	60.88	30.00	30.00	145.00	62.10	855.27	619.53	0	994
533617497915	SMP	2	140.90	60.90	30.00	29.00	144.99	62.14	855.54	619.50	0	1009
533617498715	SMP	2	140.88	60.94	30.00	30.00	144.98	62.16	855.64	619.76	0	992
533617499515	SMP	2	140.85	60.97	30.00	30.00	145.00	62.13	855.03	621.04	0	1010
533617500315	SMP	2	140.83	60.95	30.00	29.00	144.99	62.14	854.25	621.40	0	990
533617501115	SMP	2	140.91	60.86	30.00	29.00	144.98	62.13	855.21	620.01	0	1006
533617501915	SMP	2	140.76	60.84	31.00	29.00	144.97	62.14	852.98	618.15	0	994
533617502716	SMP	2	140.78	60.90	30.00	30.00	144.97	62.14	852.16	618.08	0	1007
533617503514	SMP	2	140.84	60.85	30.00	29.00	144.98	62.15	852.54	617.14	0	997
533617504314	SMP	2	140.79	60.97	29.00	30.00	144.98	62.13	852.14	619.73	0	1015
533617505115	SMP	2	140.81	60.80	30.00	30.00	144.96	62.14	852.75	616.86	0	996
533617505915	SMP	2	140.82	60.92	30.00	29.00	144.96	62.13	853.35	618.86	0	1008
533617506715	SMP	2	140.81	60.92	30.00	29.00	144.95	62.14	853.57	619.34	0	996
533617507515	SMP	2	140.78	60.90	30.00	30.00	144.98	62.14	852.77	619.22	0	1011
533617508315	SMP	2	140.80	60.90	30.00	29.00	144.95	62.14	852.76	619.34	0	1007
533617509115	SMP	2	140.81	60.85	30.00	30.00	144.94	62.10	853.28	619.04	0	1013
533617509914	SMP	2	140.77	60.91	30.00	30.00	144.96	62.12	852.77	619.53	0	997
533617510716	SMP	2	140.85	60.84	30.00	30.00	144.97	62.16	853.67	617.81	0	1029
533617511516	SMP	2	140.79	60.87	30.00	30.00	144.95	62.12	853.47	617.91	0	995
533617512315	SMP	2	140.77	60.87	30.00	29.00	144.97	62.12	852.54	618.04	0	1012
533617513114	SMP	2	140.80	60.85	29.00	30.00	144.95	62.13	852.72	617.66	0	1003
533617513914	SMP	2	140.86	60.94	30.00	30.00	144.97	62.12	853.79	619.59	0	1003
533617514715	SMP	2	140.78	60.88	30.00	30.00	144.98	62.10	852.90	620.01	0	991
533617515515	SMP	2	140.77	60.88	31.00	30.00	144.96	62.11	852.30	620.00	0	1005
533617516315	SMP	2	140.92	60.80	30.00	30.00	144.97	62.12	854.93	617.89	0	998
533617517116	SMP	2	140.87	60.94	30.00	30.00	144.96	62.09	855.56	620.43	0	1055
533617517919	SMP	2	140.86	60.91	30.00	30.00	144.97	62.08	855.93	621.25	0	1033
533617518718	SMP	2	140.79	60.86	30.00	29.00	144.99	62.11	854.29	620.39	0	1043
533617519517	SMP	2	140.85	60.85	30.00	31.00	144.95	62.11	854.71	619.76	0	1034
533617520318	SMP	2	140.84	60.82	30.00	30.00	144.97	62.06	854.64	619.06	0	1006
533617521116	SMP	2	140.86	60.90	30.00	30.00	144.97	62.06	854.95	620.49	0	1002
533617521915	SMP	2	140.87	60.89	30.00	29.00	144.96	62.07	855.72	621.36	0	1055
533617522719	SMP	2	140.83	60.87	30.00	29.00	144.99	62.07	854.88	621.53	0	1032
533617523519	SMP	2	140.94	60.87	30.00	30.00	144.98	62.05	856.55	621.68	0	997
533617524314	SMP	2	140.80	60.84	30.00	30.00	144.99	62.05	854.32	621.18	0	986
533617525115	SMP	2	140.89	60.88	30.00	30.00	144.97	62.04	855.71	621.65	0	1010
533617525914	SMP	2	140.80	60.86	30.00	30.00	144.99	62.04	853.84	621.93	0	1046
533617526718	SMP	2	140.92	60.84	30.00	30.00	144.98	62.03	855.73	621.79	0	1006
533617527515	SMP	2	140.81	60.82	30.00	30.00	144.97	62.03	854.63	621.33	0	988
533617528314	SMP	2	140.82	60.80	30.00	29.00	144.99	62.04	853.72	620.33	0	1002
533617529114	SMP	2	140.95	60.85	30.00	30.00	145.00	62.01	856.02	621.06	0	989
533617529914	SMP	2	140.89	60.75	30.00	30.00	144.96	62.03	856.68	619.38	0	1017
533617530715	SMP	2	140.87	60.82	30.00	30.00	144.97	62.04	856.68	619.63	0	1048
533617531519	SMP	2	140.86	60.81	30.00	29.00	144.96	62.05	856.64	619.30	0	1043
533617532317	SMP	2	140.87	60.74	30.00	29.00	144.98	62.04	856.08	617.95	0	1032
533617533119	SMP	2	140.85	60.77	30.00	29.00	144.97	62.01	855.42	618.40	0	1045
533617533919	SMP	2	140.88	60.70	30.00	29.00	144.99	62.00	855.42	617.38	0	1032
533617534718	SMP	2	140.85	60.73	30.00	29.00	144.98	62.00	855.02	617.18	0	1052
533617535518	SMP	2	140.81	60.75	30.00	29.00	144.98	62.02	854.12	617.38	0	1035
533617536318	SMP	2	140.98	60.74	30.00	29.00	144.99	62.00	857.06	617.38	0	1043
533617537117	SMP	2	140.81	60.78	30.00	29.00	144.97	62.02	855.00	618.00	0	1033
533617537918	SMP	2	140.82	60.74	30.00	30.00	144.97	62.00	854.49	618.01	0	1026
533617538715	SMP	2	140.83	60.78	30.00	30.00	144.99	62.00	853.91	618.83	0	1038
533617539518	SMP	2	140.81	60.65	30.00	29.00	144.98	62.00	853.02	616.69	0	1047
533617540317	SMP	2	140.87	60.74	30.00	30.00	144.98	62.01	853.86	617.11	0	1033
533617541118	SMP	2	140.80	60.70	30.00	29.00	144.97	62.00	853.52	616.46	0	1002
533617541915	SMP	2	140.79	60.75	30.00	29.00	144.98	62.00	852.77	616.94	0	989
533617542714	SMP	2	140.85	60.73	30.00	29.00	144.96	62.01	853.70	617.22	0	1045
533617543516	SMP	2	140.71	60.65	29.00	29.00	144.96	62.01	851.19	615.75	0	1038
533617544318	SMP	2	140.80	60.73	30.00	29.00	144.96	62.00	852.15	616.42	0	1046
533617545118	SMP	2	140.85	60.66	30.00	29.00	144.98	62.00	853.01	615.34	0	1033
533617545918	SMP	2	140.75	60.67	30.00	29.00	144.95	62.00	852.03	614.96	0	1042
533617546717	SMP	2	140.71	60.66	29.00	29.00	144.94	62.00	850.95	614.78	0	1010
533617547517	SMP	2	140.66	60.69	30.00	29.00	144.93	62.00	849.26	614.96	0	1046
533617548320	SMP	2	140.74	60.68	30.00	30.00	144.94	62.00	849.51	615.23	0	1035
533617549118	SMP	2	140.72	60.61	30.00	29.00	144.91	62.01	850.21	613.67	0	1042
533617549917	SMP	2	140.74	60.66	30.00	29.00	144.90	62.00	851.52	613.75	0	1033
533617550718	SMP	2	140.76	60.69	30.00	29.00	144.89	62.00	852.79	614.40	0	1042
533617551517	SMP	2	140.76	60.69	29.00	29.00	144.93	62.00	852.96	614.97	0	1031
533617552318	SMP	2	140.73	60.60	30.00	29.00	144.85	62.00	853.79	613.81	0	1046
533617553117	SMP	2	140.70	60.67	29.00	30.00	144.86	61.97	853.61	614.60	0	1039
533617553918	SMP	2	140.69	60.69	30.00	29.00	144.85	62.00	853.29	614.94	0	1023
533617554723	SMP	2	140.74	60.61	30.00	29.00	144.85	61.99	854.14	614.00	0	997
533617555515	SMP	2	140.66	60.67	30.00	29.00	144.84	61.97	853.22	614.86	0	992
533617556314	SMP	2	140.64	60.60	30.00	29.00	144.85	61.97	852.06	613.89	0	1007
533617557117	SMP	2	140.57	60.65	29.00	29.00	144.79	61.99	851.04	614.02	0	1005
533617557914	SMP	2	140.63	60.66	30.00	29.00	144.81	61.98	851.04	614.51	0	1012
533617558718	SMP	2	140.65	60.66	30.00	30.00	144.79	61.99	852.11	614.43	0	989
533617559515	SMP	2	140.51	60.56	31.00	29.00	144.75	61.98	850.98	613.08	0	1003
533617560314	SMP	2	140.55	60.60	30.00	29.00	144.75	61.98	850.87	612.61	0	995
533617561115	SMP	2	140.55	60.67	30.00	29.00	144.74	62.00	850.83	613.06	0	1030
533617561917	SMP	2	140.60	60.62	30.00	29.00	144.73	61.96	852.00	613.46	0	1042
533617562718	SMP	2	140.54	60.62	29.00	30.00	144.70	61.99	852.64	613.45	0	1043
533617563517	SMP	2	140.53	60.68	30.00	29.00	144.68	61.97	853.19	614.65	0	1035
533617564318	SMP	2	140.54	60.69	30.00	29.00	144.71	62.00	853.13	615.22	0	1023
533617565115	SMP	2	140.55	60.69	29.00	31.00	144.72	62.01	852.71	615.31	0	1036
533617565918	SMP	2	140.54	60.63	29.00	29.00	144.65	62.03	853.70	613.74	0	1047
533617566717	SMP	2	140.54	60.66	29.00	30.00	144.66	62.01	854.26	613.37	0	1032
533617567518	SMP	2	140.57	60.74	30.00	29.00	144.63	62.03	855.91	614.46	0	1042
533617568317	SMP	2	140.53	60.67	29.00	29.00	144.61	62.01	856.65	614.41	0	1032
533617569118	SMP	2	140.50	60.72	29.00	30.00	144.61	62.04	856.26	614.83	0	1033
533617569915	SMP	2	140.43	60.72	29.00	30.00	144.60	62.03	854.76	615.04	0	1036
533617570718	SMP	2	140.49	60.67	31.00	29.00	144.59	62.03	854.77	614.26	0	1048
533617571517	SMP	2	140.51	60.68	29.00	29.00	144.57	62.05	855.86	613.43	0	1031
533617572318	SMP	2	140.46	60.76	29.00	29.00	144.56	62.06	856.23	614.07	0	1040
533617573117	SMP	2	140.48	60.72	29.00	29.00	144.57	62.06	856.47	614.09	0	998
533617573914	SMP	2	140.48	60.74	30.00	29.00	144.57	62.07	856.43	614.29	0	1029
533617574717	SMP	2	140.49	60.67	30.00	29.00	144.50	62.10	857.90	612.42	0	1038
533617575518	SMP	2	140.44	60.62	30.00	29.00	144.53	62.11	857.42	609.65	0	1041
533617576317	SMP	2	140.43	60.74	30.00	29.00	144.51	62.10	857.30	610.78	0	1033
533617577118	SMP	2	140.38	60.71	30.00	29.00	144.53	62.12	855.51	610.69	0	1039
533617577917	SMP	2	140.37	60.68	29.00	29.00	144.49	62.12	854.75	610.19	0	1020
533617578716	SMP	2	140.49	60.67	30.00	29.00	144.50	62.11	856.99	609.88	0	1049
533617579517	SMP	2	140.36	60.71	30.00	29.00	144.50	62.15	855.47	609.22	0	1037
533617580318	SMP	2	140.36	60.80	29.00	29.00	144.48	62.14	855.29	611.08	0	1042
533617581117	SMP	2	140.36	60.76	30.00	29.00	144.46	62.15	855.48	611.47	0	1032
533617581918	SMP	2	140.34	60.78	29.00	29.00	144.44	62.14	855.30	612.32	0	1002
533617582713	SMP	2	140.38	60.68	29.00	29.00	144.46	62.17	855.99	610.19	0	1034
533617583518	SMP	2	140.33	60.79	30.00	30.00	144.46	62.17	855.64	610.86	0	1048
533617584317	SMP	2	140.40	60.83	30.00	30.00	144.46	62.18	856.35	611.82	0	999
533617585116	SMP	2	140.38	60.82	30.00	30.00	144.46	62.16	856.64	612.62	0	1044
533617585917	SMP	2	140.35	60.80	30.00	30.00	144.46	62.20	856.34	612.34	0	1033
533617586718	SMP	2	140.41	60.85	29.00	30.00	144.46	62.19	857.11	612.79	0	1023
533617587515	SMP	2	140.29	60.89	30.00	30.00	144.45	62.18	855.58	614.13	0	1036
533617588318	SMP	2	140.33	60.88	29.00	29.00	144.43	62.17	855.58	615.11	0	1044
533617589117	SMP	2	140.40	60.95	29.00	30.00	144.46	62.19	856.72	616.82	0	1030
533617589917	SMP	2	140.36	60.86	30.00	30.00	144.45	62.20	856.59	615.93	0	1044
533617590717	SMP	2	140.28	60.87	29.00	30.00	144.46	62.20	854.86	615.45	0	989
533617591521	SMP	2	140.28	60.91	29.00	30.00	144.43	62.20	854.11	615.85	0	1037
533617592316	SMP	2	140.34	60.91	29.00	29.00	144.44	62.21	854.42	615.80	0	1036
533617593118	SMP	2	140.38	60.95	31.00	29.00	144.45	62.21	855.67	616.79	0	1041
533617593917	SMP	2	140.28	60.96	29.00	30.00	144.44	62.22	854.88	617.47	0	1031
533617594717	SMP	2	140.32	60.93	30.00	30.00	144.42	62.22	855.28	617.17	0	1042
533617595517	SMP	2	140.29	60.99	30.00	30.00	144.43	62.28	854.67	616.95	0	1014
533617596316	SMP	2	140.23	60.96	29.00	28.00	144.43	62.23	853.02	616.98	0	1043
533617597116	SMP	2	140.31	60.98	30.00	30.00	144.41	62.29	853.97	616.33	0	1053
533617597918	SMP	2	140.23	61.01	29.00	30.00	144.44	62.30	852.45	616.22	0	989
533617598720	SMP	2	140.30	61.00	30.00	30.00	144.41	62.33	853.67	615.57	0	1039
533617599517	SMP	2	140.28	61.05	30.00	28.00	144.38	62.32	854.72	616.00	0	986
533617600319	SMP	2	140.30	60.95	29.00	29.00	144.38	62.33	855.51	614.66	0	1039
533617601116	SMP	2	140.33	61.08	29.00	29.00	144.39	62.35	856.85	615.46	0	1035
533617601917	SMP	2	140.28	61.06	30.00	30.00	144.39	62.38	856.59	615.44	0	1042
533617602717	SMP	2	140.28	61.08	30.00	29.00	144.39	62.41	856.11	614.99	0	1032
533617603517	SMP	2	140.24	61.04	29.00	30.00	144.39	62.37	854.89	614.96	0	1040
533617604316	SMP	2	140.32	61.10	29.00	30.00	144.39	62.38	855.49	615.33	0	1013
533617605116	SMP	2	140.29	61.13	30.00	30.00	144.39	62.41	855.84	615.95	0	1044
533617605917	SMP	2	140.25	61.14	31.00	30.00	144.38	62.42	855.34	616.42	0	1037
533617606717	SMP	2	140.26	61.13	31.00	30.00	144.39	62.46	855.02	615.96	0	1042
533617607517	SMP	2	140.23	61.21	30.00	30.00	144.40	62.45	853.80	617.04	0	1033
533617608318	SMP	2	140.30	61.20	30.00	29.00	144.38	62.49	854.59	616.86	0	1045
533617609119	SMP	2	140.31	61.11	29.00	30.00	144.39	62.47	855.68	615.38	0	1028
533617609918	SMP	2	140.25	61.24	29.00	30.00	144.39	62.50	855.15	616.47	0	1043
533617610717	SMP	2	140.26	61.16	29.00	30.00	144.38	62.51	855.18	615.10	0	1031
533617611517	SMP	2	140.34	61.16	29.00	30.00	144.41	62.50	855.78	614.64	0	1042
533617612317	SMP	2	140.25	61.16	30.00	30.00	144.38	62.50	855.32	614.41	0	1033
533617613117	SMP	2	140.29	61.19	30.00	29.00	144.38	62.51	855.68	614.38	0	1024
533617613915	SMP	2	140.37	61.18	29.00	30.00	144.41	62.52	856.89	614.33	0	1036
533617614718	SMP	2	140.31	61.14	29.00	30.00	144.40	62.52	856.91	613.53	0	1044
533617615516	SMP	2	140.31	61.23	29.00	29.00	144.38	62.53	857.32	614.27	0	1031
533617616317	SMP	2	140.29	61.25	30.00	29.00	144.39	62.54	856.83	615.16	0	1045
533617617117	SMP	2	140.28	61.18	29.00	29.00	144.41	62.53	855.83	614.86	0	1031
533617617917	SMP	2	140.28	61.25	29.00	30.00	144.41	62.55	855.18	615.40	0	1041
533617618716	SMP	2	140.32	61.27	29.00	30.00	144.41	62.52	855.37	616.68	0	1036
533617619518	SMP	2	140.29	61.25	30.00	29.00	144.42	62.53	855.01	616.90	0	1044
533617620316	SMP	2	140.34	61.32	29.00	29.00	144.41	62.59	855.88	617.30	0	1031
533617621117	SMP	2	140.32	61.30	29.00	30.00	144.43	62.56	855.98	617.61	0	1042
533617621917	SMP	2	140.39	61.35	29.00	29.00	144.43	62.57	857.28	618.38	0	1011
533617622716	SMP	2	140.36	61.25	29.00	30.00	144.44	62.57	857.46	617.25	0	1017
533617623516	SMP	2	140.35	61.34	30.00	30.00	144.42	62.55	857.54	618.43	0	1045
533617624318	SMP	2	140.34	61.21	29.00	30.00	144.42	62.62	857.25	614.37	0	1041
533617625116	SMP	2	140.26	61.31	30.00	30.00	144.42	62.61	855.26	615.42	0	1036
533617625917	SMP	2	140.40	61.27	31.00	30.00	144.43	62.59	856.73	614.91	0	1043
533617626717	SMP	2	140.40	61.29	30.00	30.00	144.43	62.57	857.79	615.45	0	1032
533617627517	SMP	2	140.32	61.28	29.00	30.00	144.43	62.59	856.91	615.90	0	1042
533617628316	SMP	2	140.29	61.29	30.00	30.00	144.45	62.60	855.47	615.93	0	1040
533617629118	SMP	2	140.37	61.26	29.00	29.00	144.45	62.58	855.63	615.69	0	1040
533617629916	SMP	2	140.46	61.22	30.00	30.00	144.46	62.58	857.88	614.52	0	1033
533617630717	SMP	2	140.35	61.25	29.00	30.00	144.46	62.59	857.03	614.18	0	1021
533617631515	SMP	2	140.32	61.32	29.00	30.00	144.45	62.59	856.30	615.33	0	1045
533617632318	SMP	2	140.38	61.21	30.00	30.00	144.48	62.59	855.94	614.11	0	1034
533617633117	SMP	2	140.34	61.20	29.00	30.00	144.47	62.57	855.01	613.43	0	1042
533617633916	SMP	2	140.35	61.28	29.00	29.00	144.49	62.56	854.49	614.65	0	1032
533617634717	SMP	2	140.37	61.35	30.00	30.00	144.48	62.58	854.82	616.73	0	1042
533617635516	SMP	2	140.39	61.31	30.00	29.00	144.49	62.57	855.34	617.66	0	1030
533617636316	SMP	2	140.35	61.26	30.00	30.00	144.52	62.60	854.21	616.74	0	1049
533617637116	SMP	2	140.42	61.26	29.00	30.00	144.53	62.56	854.64	616.29	0	1042
533617637917	SMP	2	140.38	61.24	29.00	29.00	144.52	62.56	854.38	615.55	0	1042
533617638716	SMP	2	140.42	61.23	29.00	30.00	144.51	62.59	855.05	614.51	0	1032
533617639517	SMP	2	140.49	61.32	30.00	30.00	144.52	62.55	857.10	616.33	0	1022
533617640314	SMP	2	140.38	61.21	29.00	29.00	144.51	62.57	856.20	614.89	0	1034
533617641118	SMP	2	140.40	61.26	30.00	29.00	144.52	62.57	855.73	615.18	0	1046
533617641916	SMP	2	140.34	61.22	30.00	29.00	144.53	62.57	853.76	614.63	0	1033
533617642717	SMP	2	140.47	61.21	29.00	30.00	144.53	62.55	855.01	614.23	0	1042
533617643516	SMP	2	140.38	61.28	29.00	30.00	144.51	62.54	854.77	615.78	0	1032
533617644317	SMP	2	140.42	61.25	29.00	30.00	144.56	62.55	854.40	616.00	0	1033
533617645114	SMP	2	140.38	61.24	29.00	29.00	144.54	62.54	853.80	616.08	0	1037
533617645917	SMP	2	140.47	61.20	29.00	30.00	144.55	62.52	854.62	615.63	0	1048
533617646716	SMP	2	140.39	61.23	30.00	29.00	144.55	62.53	854.10	615.69	0	998
533617647513	SMP	2	140.43	61.23	30.00	28.00	144.54	62.53	854.66	615.81	0	1049
533617648317	SMP	2	140.43	61.19	30.00	30.00	144.53	62.52	855.16	615.31	0	1010
533617649115	SMP	2	140.45	61.23	30.00	29.00	144.56	62.49	855.22	616.26	0	1043
533617649916	SMP	2	140.48	61.25	30.00	30.00	144.54	62.48	856.42	617.42	0	1039
533617650717	SMP	2	140.49	61.18	31.00	29.00	144.55	62.50	857.06	616.72	0	1044
533617651516	SMP	2	140.47	61.12	30.00	29.00	144.57	62.49	856.75	615.00	0	1033
533617652317	SMP	2	140.45	61.18	29.00	30.00	144.56	62.51	856.27	614.36	0	1041
533617653116	SMP	2	140.39	61.19	29.00	30.00	144.58	62.49	854.19	614.59	0	1020
533617653915	SMP	2	140.41	61.13	29.00	29.00	144.57	62.50	853.37	613.86	0	1046
533617654716	SMP	2	140.47	61.10	29.00	30.00	144.58	62.50	853.74	612.86	0	1037
533617655517	SMP	2	140.48	61.19	30.00	30.00	144.57	62.50	854.72	613.80	0	1045
533617656316	SMP	2	140.52	61.20	29.00	29.00	144.60	62.48	855.99	615.02	0	1032
533617657117	SMP	2	140.46	61.15	30.00	30.00	144.57	62.48	856.12	615.02	0	1007
533617657914	SMP	2	140.53	61.14	29.00	30.00	144.57	62.48	857.25	614.93	0	1032
533617658717	SMP	2	140.47	61.11	30.00	30.00	144.57	62.49	856.99	613.57	0	1044
533617659516	SMP	2	140.46	61.08	29.00	29.00	144.60	62.45	855.90	613.00	0	1032
533617660317	SMP	2	140.47	61.14	30.00	30.00	144.59	62.46	855.28	613.49	0	1041
533617661116	SMP	2	140.45	61.08	29.00	30.00	144.58	62.47	854.69	612.75	0	1031
533617661917	SMP	2	140.47	61.16	30.00	29.00	144.58	62.45	854.95	614.19	0	1029
533617662714	SMP	2	140.47	61.14	30.00	30.00	144.57	62.45	855.57	614.96	0	1040
533617663517	SMP	2	140.50	61.11	29.00	30.00	144.53	62.44	857.21	614.84	0	1046
533617664316	SMP	2	140.52	61.07	29.00	30.00	144.55	62.40	858.40	614.75	0	996
533617665114	SMP	2	140.49	61.13	29.00	31.00	144.57	62.44	858.23	614.88	0	1051
533617665917	SMP	2	140.56	61.04	29.00	29.00	144.57	62.40	858.95	614.10	0	989
533617666720	SMP	2	140.48	61.10	30.00	30.00	144.57	62.41	857.96	614.47	0	1041
533617667516	SMP	2	140.51	61.04	30.00	29.00	144.58	62.43	857.69	613.28	0	1037
533617668317	SMP	2	140.53	61.10	29.00	29.00	144.57	62.41	858.06	613.91	0	1040
533617669116	SMP	2	140.43	61.06	29.00	30.00	144.57	62.38	856.26	614.51	0	1032
533617669917	SMP	2	140.46	61.07	29.00	29.00	144.57	62.40	855.72	614.68	0	1042
533617670716	SMP	2	140.42	61.02	29.00	30.00	144.55	62.40	854.78	613.95	0	1016
533617671516	SMP	2	140.44	61.00	29.00	29.00	144.57	62.42	854.21	612.32	0	1040
533617672316	SMP	2	140.55	61.00	30.00	29.00	144.59	62.38	856.01	611.97	0	1003
533617673114	SMP	2	140.47	61.10	30.00	30.00	144.57	62.40	856.07	613.35	0	1049
533617673917	SMP	2	140.44	61.03	31.00	30.00	144.56	62.39	855.86	613.57	0	1034
533617674717	SMP	2	140.52	61.08	30.00	30.00	144.55	62.41	857.23	614.15	0	1003
533617675518	SMP	2	140.49	61.08	29.00	29.00	144.56	62.41	857.30	614.34	0	1028
533617676316	SMP	2	140.46	61.04	30.00	30.00	144.58	62.42	856.58	613.45	0	1048
533617677116	SMP	2	140.48	61.01	29.00	29.00	144.54	62.38	857.08	612.86	0	1032
533617677917	SMP	2	140.53	61.05	31.00	30.00	144.56	62.39	857.97	613.01	0	1043
533617678716	SMP	2	140.49	61.06	29.00	30.00	144.56	62.37	857.82	613.75	0	1031
533617679517	SMP	2	140.52	61.02	29.00	30.00	144.55	62.36	858.69	614.08	0	1023
533617680314	SMP	2	140.42	60.95	30.00	30.00	144.56	62.38	856.65	612.36	0	1034
533617681116	SMP	2	140.47	61.02	30.00	30.00	144.55	62.39	856.52	612.19	0	1049
533617681916	SMP	2	140.47	60.97	29.00	30.00	144.54	62.36	856.69	611.56	0	1031
533617682717	SMP	2	140.47	61.04	30.00	30.00	144.57	62.36	856.24	612.82	0	1043
533617683516	SMP	2	140.51	60.96	29.00	30.00	144.55	62.34	857.37	612.79	0	980
533617684313	SMP	2	140.42	61.05	29.00	30.00	144.57	62.38	855.81	613.53	0	1044
533617685116	SMP	2	140.50	61.02	30.00	30.00	144.58	62.35	856.09	614.06	0	1036
533617685917	SMP	2	140.50	61.02	30.00	30.00	144.55	62.37	857.04	613.72	0	1041
533617686716	SMP	2	140.42	61.01	29.00	29.00	144.55	62.35	856.09	613.81	0	1029
533617687517	SMP	2	140.43	61.01	30.00	29.00	144.58	62.33	855.14	614.12	0	1042
533617688315	SMP	2	140.47	60.99	30.00	30.00	144.56	62.36	855.46	613.56	0	1016
533617689114	SMP	2	140.44	61.09	29.00	29.00	144.55	62.36	855.30	614.99	0	1047
533617689916	SMP	2	140.51	60.92	30.00	29.00	144.54	62.37	857.01	612.16	0	1037
533617690717	SMP	2	140.48	61.06	29.00	30.00	144.58	62.39	856.99	613.38	0	1040
533617691516	SMP	2	140.52	61.07	30.00	30.00	144.57	62.37	857.57	614.57	0	1034
533617692317	SMP	2	140.50	61.01	30.00	30.00	144.55	62.33	858.01	614.54	0	1042
533617693115	SMP	2	140.56	61.11	31.00	30.00	144.58	62.38	858.85	615.99	0	1035
533617693917	SMP	2	140.54	61.02	29.00	30.00	144.57	62.37	859.34	615.14	0	1042
533617694716	SMP	2	140.57	61.02	30.00	30.00	144.59	62.38	859.55	614.28	0	1038
533617695517	SMP	2	140.55	60.99	30.00	30.00	144.60	62.38	859.19	613.12	0	1042
533617696316	SMP	2	140.52	61.06	29.00	30.00	144.57	62.41	858.70	612.83	0	1030
533617697116	SMP	2	140.51	61.08	29.00	30.00	144.58	62.38	858.15	614.06	0	1022
533617697914	SMP	2	140.52	61.01	29.00	30.00	144.58	62.38	857.88	613.66	0	1037
533617698722	SMP	2	140.51	61.07	29.00	30.00	144.58	62.39	857.67	614.31	0	1040
533617699515	SMP	2	140.55	61.02	30.00	29.00	144.57	62.39	858.26	613.61	0	1034
533617700317	SMP	2	140.53	61.04	29.00	30.00	144.58	62.36	858.47	613.91	0	1040
533617701116	SMP	2	140.55	61.00	29.00	30.00	144.57	62.37	858.91	613.59	0	1030
533617701916	SMP	2	140.53	61.05	29.00	30.00	144.57	62.36	859.02	614.20	0	1042
533617702716	SMP	2	140.53	61.00	30.00	30.00	144.55	62.32	859.21	614.69	0	1037
533617703517	SMP	2	140.51	61.03	29.00	29.00	144.53	62.34	859.60	615.02	0	1045
533617704316	SMP	2	140.42	61.01	30.00	30.00	144.48	62.30	859.16	615.54	0	1033
533617705117	SMP	2	140.33	61.01	30.00	28.00	144.46	62.31	857.24	615.80	0	1042
533617705916	SMP	2	140.21	60.91	29.00	29.00	144.36	62.29	855.13	614.55	0	1008
533617706715	SMP	2	140.13	60.95	29.00	30.00	144.19	62.23	855.83	615.22	0	1050
533617707519	SMP	2	139.89	60.76	30.00	30.00	144.07	62.17	853.95	613.15	0	1003
533617708320	SMP	2	139.80	60.78	29.00	29.00	144.02	62.09	852.17	614.12	0	1028
533617709116	SMP	2	139.46	60.73	30.00	30.00	143.99	62.05	837.32	614.75	0	1043
533617709916	SMP	2	139.20	60.65	30.00	29.00	143.89	62.09	828.55	612.67	0	1032
533617710717	SMP	2	139.03	60.59	30.00	29.00	143.69	62.10	828.15	609.53	0	1037
533617711512	SMP	2	138.71	60.51	29.00	29.00	143.51	62.08	823.75	606.10	0	1041
533617712317	SMP	2	138.36	60.43	30.00	29.00	143.37	61.99	813.57	604.99	0	1048
533617713116	SMP	2	138.04	60.41	30.00	29.00	143.09	61.95	809.61	604.65	0	1034
533617713916	SMP	2	137.70	60.28	30.00	29.00	143.01	61.99	798.14	601.27	0	1044
533617714716	SMP	2	137.34	60.27	29.00	29.00	142.87	61.92	786.22	600.93	0	1007
533617715514	SMP	2	137.19	60.17	29.00	30.00	142.66	61.87	786.63	599.39	0	1045
533617716317	SMP	2	136.79	60.09	30.00	30.00	142.54	61.80	775.41	598.41	0	1044
533617717117	SMP	2	136.59	60.04	30.00	29.00	142.40	61.79	771.15	597.58	0	1046
533617717917	SMP	2	136.28	59.95	30.00	30.00	142.21	61.83	766.05	593.80	0	1031
533617718713	SMP	2	135.98	59.90	30.00	29.00	142.01	61.83	761.11	590.19	0	1034
